timestep,episode,step_in_episode,reward,cumulative_reward,done
299294,65,18758,0.9327027797698975,10876.853070028126,0
299295,65,18759,0.9285013675689697,10877.781571395695,0
299296,65,18760,0.9253755807876587,10878.706946976483,0
299297,65,18761,0.9223379492759705,10879.629284925759,0
299298,65,18762,0.9175216555595398,10880.546806581318,0
299299,65,18763,0.9116653800010681,10881.45847196132,0
299300,65,18764,0.9158731698989868,10882.374345131218,0
299301,65,18765,0.8997741341590881,10883.274119265378,0
299302,65,18766,0.9005919098854065,10884.174711175263,0
299303,65,18767,0.8889337182044983,10885.063644893467,0
299304,65,18768,0.8886568546295166,10885.952301748097,0
299305,65,18769,0.8807774186134338,10886.83307916671,0
299306,65,18770,0.8858419060707092,10887.718921072781,0
299307,65,18771,0.8753484487533569,10888.594269521534,0
299308,65,18772,0.8756646513938904,10889.469934172928,0
299309,65,18773,0.8660767078399658,10890.336010880768,0
299310,65,18774,0.8656304478645325,10891.201641328633,0
299311,65,18775,0.8581349849700928,10892.059776313603,0
299312,65,18776,0.8598760366439819,10892.919652350247,0
299313,65,18777,0.8488893508911133,10893.768541701138,0
299314,65,18778,0.845492959022522,10894.61403466016,0
299315,65,18779,0.848854124546051,10895.462888784707,0
299316,65,18780,0.8512826561927795,10896.3141714409,0
299317,65,18781,0.8497536182403564,10897.16392505914,0
299318,65,18782,0.8291157484054565,10897.993040807545,0
299319,65,18783,0.8303359746932983,10898.823376782238,0
299320,65,18784,0.8241291642189026,10899.647505946457,0
299321,65,18785,0.8305391073226929,10900.47804505378,0
299322,65,18786,0.8331079483032227,10901.311153002083,0
299323,65,18787,0.8107448220252991,10902.121897824109,0
299324,65,18788,0.8140289187431335,10902.935926742852,0
299325,65,18789,0.8031021952629089,10903.739028938115,0
299326,65,18790,0.8045239448547363,10904.54355288297,0
299327,65,18791,0.7965410947799683,10905.34009397775,0
299328,65,18792,0.7957078218460083,10906.135801799595,0
299329,65,18793,0.7909196019172668,10906.926721401513,0
299330,65,18794,0.7886769771575928,10907.71539837867,0
299331,65,18795,0.7930309772491455,10908.50842935592,0
299332,65,18796,0.7825718522071838,10909.291001208127,0
299333,65,18797,0.782865047454834,10910.073866255581,0
299334,65,18798,0.7888072729110718,10910.862673528492,0
299335,65,18799,0.7884306907653809,10911.651104219258,0
299336,65,18800,0.7859635949134827,10912.437067814171,0
299337,65,18801,0.782492458820343,10913.219560272992,0
299338,65,18802,0.762067973613739,10913.981628246605,0
299339,65,18803,0.7619104981422424,10914.743538744748,0
299340,65,18804,0.7622158527374268,10915.505754597485,0
299341,65,18805,0.7656476497650146,10916.27140224725,0
299342,65,18806,0.766993522644043,10917.038395769894,0
299343,65,18807,0.7495317459106445,10917.787927515805,0
299344,65,18808,0.7503468990325928,10918.538274414837,0
299345,65,18809,0.7538255453109741,10919.292099960148,0
299346,65,18810,0.7546289563179016,10920.046728916466,0
299347,65,18811,0.7540233135223389,10920.800752229989,0
299348,65,18812,0.734683632850647,10921.53543586284,0
299349,65,18813,0.7409721612930298,10922.276408024132,0
299350,65,18814,0.7338298559188843,10923.010237880051,0
299351,65,18815,0.7324230670928955,10923.742660947144,0
299352,65,18816,0.7289080619812012,10924.471569009125,0
299353,65,18817,0.7279794216156006,10925.19954843074,0
299354,65,18818,0.7235245108604431,10925.923072941601,0
299355,65,18819,0.7258504629135132,10926.648923404515,0
299356,65,18820,0.7160688042640686,10927.364992208779,0
299357,65,18821,0.7191566228866577,10928.084148831666,0
299358,65,18822,0.7225536108016968,10928.806702442467,0
299359,65,18823,0.7048945426940918,10929.511596985161,0
299360,65,18824,0.7064885497093201,10930.21808553487,0
299361,65,18825,0.7030385136604309,10930.921124048531,0
299362,65,18826,0.7024245858192444,10931.62354863435,0
299363,65,18827,0.707287073135376,10932.330835707486,0
299364,65,18828,0.707459568977356,10933.038295276463,0
299365,65,18829,0.7063394784927368,10933.744634754956,0
299366,65,18830,0.685454785823822,10934.43008954078,0
299367,65,18831,0.6922074556350708,10935.122296996415,0
299368,65,18832,0.6857279539108276,10935.808024950325,0
299369,65,18833,0.6863062977790833,10936.494331248105,0
299370,65,18834,0.6808744668960571,10937.175205715,0
299371,65,18835,0.6805331707000732,10937.8557388857,0
299372,65,18836,0.6778838634490967,10938.53362274915,0
299373,65,18837,0.6841323971748352,10939.217755146325,0
299374,65,18838,0.6711936593055725,10939.88894880563,0
299375,65,18839,0.6726285219192505,10940.56157732755,0
299376,65,18840,0.6736218929290771,10941.235199220479,0
299377,65,18841,0.6606457233428955,10941.895844943821,0
299378,65,18842,0.6607051491737366,10942.556550092995,0
299379,65,18843,0.6546103358268738,10943.211160428822,0
299380,65,18844,0.6525855660438538,10943.863745994866,0
299381,65,18845,0.6578683257102966,10944.521614320576,0
299382,65,18846,0.6596606373786926,10945.181274957955,0
299383,65,18847,0.6462252140045166,10945.82750017196,0
299384,65,18848,0.6468279361724854,10946.474328108132,0
299385,65,18849,0.6561858654022217,10947.130513973534,0
299386,65,18850,0.6363844871520996,10947.766898460686,0
299387,65,18851,0.6386531591415405,10948.405551619828,0
299388,65,18852,0.633240282535553,10949.038791902363,0
299389,65,18853,0.63764888048172,10949.676440782845,0
299390,65,18854,0.6280377507209778,10950.304478533566,0
299391,65,18855,0.6329091191291809,10950.937387652695,0
299392,65,18856,0.6242958307266235,10951.561683483422,0
299393,65,18857,0.6274993419647217,10952.189182825387,0
299394,65,18858,0.6148685812950134,10952.804051406682,0
299395,65,18859,0.6173932552337646,10953.421444661915,0
299396,65,18860,0.6218373775482178,10954.043282039464,0
299397,65,18861,0.6246389150619507,10954.667920954525,0
299398,65,18862,0.6236550211906433,10955.291575975716,0
299399,65,18863,0.6048182845115662,10955.896394260228,0
299400,65,18864,0.6077926158905029,10956.504186876118,0
299401,65,18865,0.6090378165245056,10957.113224692643,0
299402,65,18866,0.6100972890853882,10957.723321981728,0
299403,65,18867,0.6077780723571777,10958.331100054085,0
299404,65,18868,0.607105553150177,10958.938205607235,0
299405,65,18869,0.6127884984016418,10959.550994105637,0
299406,65,18870,0.6027705669403076,10960.153764672577,0
299407,65,18871,0.6010528802871704,10960.754817552865,0
299408,65,18872,0.6041511297225952,10961.358968682587,0
299409,65,18873,0.5913537740707397,10961.950322456658,0
299410,65,18874,0.5943944454193115,10962.544716902077,0
299411,65,18875,0.6003922820091248,10963.145109184086,0
299412,65,18876,0.5918602347373962,10963.736969418824,0
299413,65,18877,0.594887375831604,10964.331856794655,0
299414,65,18878,0.5989830493927002,10964.930839844048,0
299415,65,18879,0.5905864834785461,10965.521426327527,0
299416,65,18880,0.5925453901290894,10966.113971717656,0
299417,65,18881,0.5954950451850891,10966.70946676284,0
299418,65,18882,0.5863157510757446,10967.295782513916,0
299419,65,18883,0.5916538238525391,10967.887436337769,0
299420,65,18884,0.6007769703865051,10968.488213308156,0
299421,65,18885,0.581134021282196,10969.069347329438,0
299422,65,18886,0.5864232182502747,10969.655770547688,0
299423,65,18887,0.5881049036979675,10970.243875451386,0
299424,65,18888,0.5746115446090698,10970.818486995995,0
299425,65,18889,0.5774828195571899,10971.395969815552,0
299426,65,18890,0.5797886252403259,10971.975758440793,0
299427,65,18891,0.5833601355552673,10972.559118576348,0
299428,65,18892,0.5667696595191956,10973.125888235867,0
299429,65,18893,0.5714051723480225,10973.697293408215,0
299430,65,18894,0.5707833170890808,10974.268076725304,0
299431,65,18895,0.5714823603630066,10974.839559085667,0
299432,65,18896,0.570022463798523,10975.409581549466,0
299433,65,18897,0.5667048096656799,10975.976286359131,0
299434,65,18898,0.5663664937019348,10976.542652852833,0
299435,65,18899,0.5635529160499573,10977.106205768883,0
299436,65,18900,0.565453827381134,10977.671659596264,0
299437,65,18901,0.5721948146820068,10978.243854410946,0
299438,65,18902,0.5729175806045532,10978.816771991551,0
299439,65,18903,0.5718593001365662,10979.388631291687,0
299440,65,18904,0.5704464912414551,10979.959077782929,0
299441,65,18905,0.5532597899436951,10980.512337572873,0
299442,65,18906,0.5577911734580994,10981.07012874633,0
299443,65,18907,0.5627562403678894,10981.632884986699,0
299444,65,18908,0.5659542083740234,10982.198839195073,0
299445,65,18909,0.567187488079071,10982.766026683152,0
299446,65,18910,0.5651785135269165,10983.331205196679,0
299447,65,18911,0.5486893057823181,10983.879894502461,0
299448,65,18912,0.5538202524185181,10984.43371475488,0
299449,65,18913,0.549145519733429,10984.982860274613,0
299450,65,18914,0.5577311515808105,10985.540591426194,0
299451,65,18915,0.5622419714927673,10986.102833397686,0
299452,65,18916,0.5437996983528137,10986.64663309604,0
299453,65,18917,0.5430422425270081,10987.189675338566,0
299454,65,18918,0.5402480363845825,10987.72992337495,0
299455,65,18919,0.5450795888900757,10988.275002963841,0
299456,65,18920,0.5320485830307007,10988.807051546872,0
299457,65,18921,0.5370538830757141,10989.344105429947,0
299458,65,18922,0.5403376221656799,10989.884443052113,0
299459,65,18923,0.5448903441429138,10990.429333396256,0
299460,65,18924,0.5247521996498108,10990.954085595906,0
299461,65,18925,0.5264537930488586,10991.480539388955,0
299462,65,18926,0.5199788212776184,10992.000518210232,0
299463,65,18927,0.5187576413154602,10992.519275851548,0
299464,65,18928,0.512411892414093,10993.031687743962,0
299465,65,18929,0.5117867588996887,10993.543474502861,0
299466,65,18930,0.5067311525344849,10994.050205655396,0
299467,65,18931,0.5071839690208435,10994.557389624417,0
299468,65,18932,0.5108980536460876,10995.068287678063,0
299469,65,18933,0.498853862285614,10995.567141540349,0
299470,65,18934,0.49978017807006836,10996.066921718419,0
299471,65,18935,0.4911503493785858,10996.558072067797,0
299472,65,18936,0.4980192184448242,10997.056091286242,0
299473,65,18937,0.48836034536361694,10997.544451631606,0
299474,65,18938,0.49346473813056946,10998.037916369736,0
299475,65,18939,0.4860977232456207,10998.524014092982,0
299476,65,18940,0.4878818392753601,10999.011895932257,0
299477,65,18941,0.4829896092414856,10999.494885541499,0
299478,65,18942,0.48886242508888245,10999.983747966588,0
299479,65,18943,0.47887900471687317,11000.462626971304,0
299480,65,18944,0.4778778851032257,11000.940504856408,0
299481,65,18945,0.47327888011932373,11001.413783736527,0
299482,65,18946,0.4733823239803314,11001.887166060507,0
299483,65,18947,0.4667324721813202,11002.353898532689,0
299484,65,18948,0.4696168601512909,11002.82351539284,0
299485,65,18949,0.476942241191864,11003.300457634032,0
299486,65,18950,0.47794610261917114,11003.778403736651,0
299487,65,18951,0.46172598004341125,11004.240129716694,0
299488,65,18952,0.4647423028945923,11004.704872019589,0
299489,65,18953,0.4575117230415344,11005.16238374263,0
299490,65,18954,0.45674365758895874,11005.61912740022,0
299491,65,18955,0.46471062302589417,11006.083838023245,0
299492,65,18956,0.4514431059360504,11006.535281129181,0
299493,65,18957,0.45363351702690125,11006.988914646208,0
299494,65,18958,0.4597657322883606,11007.448680378497,0
299495,65,18959,0.4635484218597412,11007.912228800356,0
299496,65,18960,0.4625023603439331,11008.3747311607,0
299497,65,18961,0.4607856571674347,11008.835516817868,0
299498,65,18962,0.45868584513664246,11009.294202663004,0
299499,65,18963,0.441193163394928,11009.7353958264,0
299500,65,18964,0.45095840096473694,11010.186354227364,0
299501,65,18965,0.4462370276451111,11010.63259125501,0
299502,65,18966,0.453701913356781,11011.086293168366,0
299503,65,18967,0.44898056983947754,11011.535273738205,0
299504,65,18968,0.4546058475971222,11011.989879585803,0
299505,65,18969,0.45938265323638916,11012.449262239039,0
299506,65,18970,0.461859792470932,11012.91112203151,0
299507,65,18971,0.46280786395072937,11013.37392989546,0
299508,65,18972,0.46177059412002563,11013.83570048958,0
299509,65,18973,0.46051374077796936,11014.296214230359,0
299510,65,18974,0.4593750238418579,11014.7555892542,0
299511,65,18975,0.4428805410861969,11015.198469795287,0
299512,65,18976,0.44618362188339233,11015.64465341717,0
299513,65,18977,0.4492916166782379,11016.093945033848,0
299514,65,18978,0.4558565616607666,11016.549801595509,0
299515,65,18979,0.46152904629707336,11017.011330641806,0
299516,65,18980,0.44875356554985046,11017.460084207356,0
299517,65,18981,0.45301955938339233,11017.91310376674,0
299518,65,18982,0.4507681429386139,11018.363871909678,0
299519,65,18983,0.45428112149238586,11018.81815303117,0
299520,65,18984,0.44327762722969055,11019.2614306584,0
299521,65,18985,0.44799181818962097,11019.70942247659,0
299522,65,18986,0.451092392206192,11020.160514868796,0
299523,65,18987,0.4532449245452881,11020.613759793341,0
299524,65,18988,0.45551857352256775,11021.069278366864,0
299525,65,18989,0.43683165311813354,11021.506110019982,0
299526,65,18990,0.444856733083725,11021.950966753066,0
299527,65,18991,0.4510968029499054,11022.402063556015,0
299528,65,18992,0.45284485816955566,11022.854908414185,0
299529,65,18993,0.43710336089134216,11023.292011775076,0
299530,65,18994,0.44126585125923157,11023.733277626336,0
299531,65,18995,0.4515697658061981,11024.184847392142,0
299532,65,18996,0.44111233949661255,11024.625959731638,0
299533,65,18997,0.4458213746547699,11025.071781106293,0
299534,65,18998,0.45328569412231445,11025.525066800416,0
299535,65,18999,0.4591711759567261,11025.984237976372,0
299536,65,19000,0.44024458527565,11026.424482561648,0
299537,65,19001,0.44070494174957275,11026.865187503397,0
299538,65,19002,0.452352374792099,11027.31753987819,0
299539,65,19003,0.45899367332458496,11027.776533551514,0
299540,65,19004,0.4436585009098053,11028.220192052424,0
299541,65,19005,0.4478202760219574,11028.668012328446,0
299542,65,19006,0.4401712119579315,11029.108183540404,0
299543,65,19007,0.4381716251373291,11029.546355165541,0
299544,65,19008,0.4351021349430084,11029.981457300484,0
299545,65,19009,0.4439908564090729,11030.425448156893,0
299546,65,19010,0.45127934217453003,11030.876727499068,0
299547,65,19011,0.4525786340236664,11031.329306133091,0
299548,65,19012,0.4340720772743225,11031.763378210366,0
299549,65,19013,0.437604159116745,11032.200982369483,0
299550,65,19014,0.43742966651916504,11032.638412036002,0
299551,65,19015,0.43548280000686646,11033.073894836009,0
299552,65,19016,0.4333900213241577,11033.507284857333,0
299553,65,19017,0.4406103491783142,11033.947895206511,0
299554,65,19018,0.43216755986213684,11034.380062766373,0
299555,65,19019,0.43829306960105896,11034.818355835974,0
299556,65,19020,0.44785523414611816,11035.26621107012,0
299557,65,19021,0.43301329016685486,11035.699224360287,0
299558,65,19022,0.437907338142395,11036.13713169843,0
299559,65,19023,0.4421504735946655,11036.579282172024,0
299560,65,19024,0.4298631548881531,11037.009145326912,0
299561,65,19025,0.43369588255882263,11037.442841209471,0
299562,65,19026,0.4284508526325226,11037.871292062104,0
299563,65,19027,0.42975738644599915,11038.30104944855,0
299564,65,19028,0.4283420741558075,11038.729391522706,0
299565,65,19029,0.43733200430870056,11039.166723527014,0
299566,65,19030,0.4273723363876343,11039.594095863402,0
299567,65,19031,0.43321946263313293,11040.027315326035,0
299568,65,19032,0.4399532079696655,11040.467268534005,0
299569,65,19033,0.44203248620033264,11040.909301020205,0
299570,65,19034,0.44449639320373535,11041.353797413409,0
299571,65,19035,0.4279298484325409,11041.781727261841,0
299572,65,19036,0.43616196513175964,11042.217889226973,0
299573,65,19037,0.4317479133605957,11042.649637140334,0
299574,65,19038,0.44218409061431885,11043.091821230948,0
299575,65,19039,0.4380524754524231,11043.5298737064,0
299576,65,19040,0.4438633620738983,11043.973737068474,0
299577,65,19041,0.44907158613204956,11044.422808654606,0
299578,65,19042,0.4532688558101654,11044.876077510417,0
299579,65,19043,0.45526090264320374,11045.33133841306,0
299580,65,19044,0.45444661378860474,11045.785785026848,0
299581,65,19045,0.4377219080924988,11046.22350693494,0
299582,65,19046,0.4424871504306793,11046.665994085371,0
299583,65,19047,0.44653525948524475,11047.112529344857,0
299584,65,19048,0.4456445872783661,11047.558173932135,0
299585,65,19049,0.45289894938468933,11048.01107288152,0
299586,65,19050,0.4426698684692383,11048.453742749989,0
299587,65,19051,0.44525018334388733,11048.898992933333,0
299588,65,19052,0.4445047080516815,11049.343497641385,0
299589,65,19053,0.4536778926849365,11049.79717553407,0
299590,65,19054,0.44570064544677734,11050.242876179516,0
299591,65,19055,0.45178866386413574,11050.69466484338,0
299592,65,19056,0.45597776770591736,11051.150642611086,0
299593,65,19057,0.44158250093460083,11051.592225112021,0
299594,65,19058,0.4486425518989563,11052.04086766392,0
299595,65,19059,0.45626765489578247,11052.497135318816,0
299596,65,19060,0.4423898160457611,11052.939525134861,0
299597,65,19061,0.4486749470233917,11053.388200081885,0
299598,65,19062,0.4606156647205353,11053.848815746605,0
299599,65,19063,0.45026475191116333,11054.299080498517,0
299600,65,19064,0.45572710037231445,11054.754807598889,0
299601,65,19065,0.4610806703567505,11055.215888269246,0
299602,65,19066,0.46678122878074646,11055.682669498026,0
299603,65,19067,0.45459356904029846,11056.137263067067,0
299604,65,19068,0.4614325761795044,11056.598695643246,0
299605,65,19069,0.4737257659435272,11057.07242140919,0
299606,65,19070,0.47747665643692017,11057.549898065627,0
299607,65,19071,0.4797113835811615,11058.029609449208,0
299608,65,19072,0.4611649215221405,11058.49077437073,0
299609,65,19073,0.4673030376434326,11058.958077408373,0
299610,65,19074,0.4713437259197235,11059.429421134293,0
299611,65,19075,0.45992985367774963,11059.88935098797,0
299612,65,19076,0.4640539288520813,11060.353404916823,0
299613,65,19077,0.4709986746311188,11060.824403591454,0
299614,65,19078,0.47516241669654846,11061.29956600815,0
299615,65,19079,0.4778684377670288,11061.777434445918,0
299616,65,19080,0.4620521664619446,11062.23948661238,0
299617,65,19081,0.46899256110191345,11062.708479173481,0
299618,65,19082,0.4739556908607483,11063.182434864342,0
299619,65,19083,0.4762646555900574,11063.658699519932,0
299620,65,19084,0.47851860523223877,11064.137218125165,0
299621,65,19085,0.4629349112510681,11064.600153036416,0
299622,65,19086,0.47220057249069214,11065.072353608906,0
299623,65,19087,0.46887293457984924,11065.541226543486,0
299624,65,19088,0.47507569193840027,11066.016302235425,0
299625,65,19089,0.47015148401260376,11066.486453719437,0
299626,65,19090,0.47418490052223206,11066.96063861996,0
299627,65,19091,0.47988075017929077,11067.440519370139,0
299628,65,19092,0.48647651076316833,11067.926995880902,0
299629,65,19093,0.4893878698348999,11068.416383750737,0
299630,65,19094,0.4738777279853821,11068.890261478722,0
299631,65,19095,0.48112133145332336,11069.371382810175,0
299632,65,19096,0.47803837060928345,11069.849421180785,0
299633,65,19097,0.4779793918132782,11070.327400572598,0
299634,65,19098,0.47710806131362915,11070.804508633912,0
299635,65,19099,0.4832639992237091,11071.287772633135,0
299636,65,19100,0.4892842471599579,11071.777056880295,0
299637,65,19101,0.4916955530643463,11072.26875243336,0
299638,65,19102,0.4899962544441223,11072.758748687804,0
299639,65,19103,0.4885891079902649,11073.247337795794,0
299640,65,19104,0.4716031551361084,11073.71894095093,0
299641,65,19105,0.4813341200351715,11074.200275070965,0
299642,65,19106,0.48726269602775574,11074.687537766993,0
299643,65,19107,0.49162760376930237,11075.179165370762,0
299644,65,19108,0.47635430097579956,11075.655519671738,0
299645,65,19109,0.4821932315826416,11076.13771290332,0
299646,65,19110,0.4858531355857849,11076.623566038907,0
299647,65,19111,0.4903051555156708,11077.113871194422,0
299648,65,19112,0.47644469141960144,11077.590315885842,0
299649,65,19113,0.4841938018798828,11078.074509687722,0
299650,65,19114,0.48982003331184387,11078.564329721034,0
299651,65,19115,0.4790560305118561,11079.043385751545,0
299652,65,19116,0.48306071758270264,11079.526446469128,0
299653,65,19117,0.4781070351600647,11080.004553504288,0
299654,65,19118,0.484206885099411,11080.488760389388,0
299655,65,19119,0.477690190076828,11080.966450579464,0
299656,65,19120,0.4845559000968933,11081.451006479561,0
299657,65,19121,0.4805218577384949,11081.9315283373,0
299658,65,19122,0.4833502173423767,11082.414878554642,0
299659,65,19123,0.4909748136997223,11082.905853368342,0
299660,65,19124,0.4969331622123718,11083.402786530554,0
299661,65,19125,0.4984058737754822,11083.90119240433,0
299662,65,19126,0.49894875288009644,11084.40014115721,0
299663,65,19127,0.4830271303653717,11084.883168287575,0
299664,65,19128,0.484778493642807,11085.367946781218,0
299665,65,19129,0.49442341923713684,11085.862370200455,0
299666,65,19130,0.503254771232605,11086.365624971688,0
299667,65,19131,0.50251704454422,11086.868142016232,0
299668,65,19132,0.4827480912208557,11087.350890107453,0
299669,65,19133,0.4838283658027649,11087.834718473256,0
299670,65,19134,0.49433982372283936,11088.329058296978,0
299671,65,19135,0.48549267649650574,11088.814550973475,0
299672,65,19136,0.489975243806839,11089.304526217282,0
299673,65,19137,0.4847939908504486,11089.789320208132,0
299674,65,19138,0.4823950529098511,11090.271715261042,0
299675,65,19139,0.48005545139312744,11090.751770712435,0
299676,65,19140,0.4798595607280731,11091.231630273163,0
299677,65,19141,0.4869377911090851,11091.718568064272,0
299678,65,19142,0.4917652904987335,11092.210333354771,0
299679,65,19143,0.4774949252605438,11092.687828280032,0
299680,65,19144,0.48264119029045105,11093.170469470322,0
299681,65,19145,0.4889136850833893,11093.659383155406,0
299682,65,19146,0.4957175552845001,11094.15510071069,0
299683,65,19147,0.4976636469364166,11094.652764357626,0
299684,65,19148,0.4959805905818939,11095.148744948208,0
299685,65,19149,0.47835469245910645,11095.627099640667,0
299686,65,19150,0.4822916090488434,11096.109391249716,0
299687,65,19151,0.48169031739234924,11096.591081567109,0
299688,65,19152,0.4846988022327423,11097.075780369341,0
299689,65,19153,0.4914078414440155,11097.567188210785,0
299690,65,19154,0.4956554174423218,11098.062843628228,0
299691,65,19155,0.5000513792037964,11098.562895007432,0
299692,65,19156,0.5008025169372559,11099.063697524369,0
299693,65,19157,0.5009393095970154,11099.564636833966,0
299694,65,19158,0.48533308506011963,11100.049969919026,0
299695,65,19159,0.48789510130882263,11100.537865020335,0
299696,65,19160,0.4879947900772095,11101.025859810412,0
299697,65,19161,0.4931809604167938,11101.519040770829,0
299698,65,19162,0.4960172176361084,11102.015057988465,0
299699,65,19163,0.4863382875919342,11102.501396276057,0
299700,65,19164,0.4907175302505493,11102.992113806307,0
299701,65,19165,0.493834525346756,11103.485948331654,0
299702,65,19166,0.48601192235946655,11103.971960254014,0
299703,65,19167,0.49273043870925903,11104.464690692723,0
299704,65,19168,0.4993037283420563,11104.963994421065,0
299705,65,19169,0.4830939769744873,11105.44708839804,0
299706,65,19170,0.48891961574554443,11105.936008013785,0
299707,65,19171,0.49217721819877625,11106.428185231984,0
299708,65,19172,0.47950246930122375,11106.907687701285,0
299709,65,19173,0.48488691449165344,11107.392574615777,0
299710,65,19174,0.4781741499900818,11107.870748765767,0
299711,65,19175,0.4813920259475708,11108.352140791714,0
299712,65,19176,0.4764416813850403,11108.8285824731,0
299713,65,19177,0.48151126503944397,11109.310093738139,0
299714,65,19178,0.4749167263507843,11109.78501046449,0
299715,65,19179,0.47803035378456116,11110.263040818274,0
299716,65,19180,0.4806422293186188,11110.743683047593,0
299717,65,19181,0.46866992115974426,11111.212352968752,0
299718,65,19182,0.4725441038608551,11111.684897072613,0
299719,65,19183,0.4701125919818878,11112.155009664595,0
299720,65,19184,0.47644850611686707,11112.631458170712,0
299721,65,19185,0.48460519313812256,11113.11606336385,0
299722,65,19186,0.48527026176452637,11113.601333625615,0
299723,65,19187,0.4650154709815979,11114.066349096596,0
299724,65,19188,0.4669487178325653,11114.533297814429,0
299725,65,19189,0.47531822323799133,11115.008616037667,0
299726,65,19190,0.4847712516784668,11115.493387289345,0
299727,65,19191,0.48596489429473877,11115.97935218364,0
299728,65,19192,0.46926361322402954,11116.448615796864,0
299729,65,19193,0.4750697910785675,11116.923685587943,0
299730,65,19194,0.47975537180900574,11117.403440959752,0
299731,65,19195,0.4816668629646301,11117.885107822716,0
299732,65,19196,0.4691295921802521,11118.354237414896,0
299733,65,19197,0.47328731417655945,11118.827524729073,0
299734,65,19198,0.4790261685848236,11119.306550897658,0
299735,65,19199,0.4708746075630188,11119.77742550522,0
299736,65,19200,0.47375017404556274,11120.251175679266,0
299737,65,19201,0.4799762964248657,11120.731151975691,0
299738,65,19202,0.48544952273368835,11121.216601498425,0
299739,65,19203,0.4732356667518616,11121.689837165177,0
299740,65,19204,0.47766515612602234,11122.167502321303,0
299741,65,19205,0.4741060435771942,11122.64160836488,0
299742,65,19206,0.47547438740730286,11123.117082752287,0
299743,65,19207,0.474519819021225,11123.591602571309,0
299744,65,19208,0.47008615732192993,11124.06168872863,0
299745,65,19209,0.4711916744709015,11124.532880403101,0
299746,65,19210,0.4695693254470825,11125.002449728549,0
299747,65,19211,0.4705854654312134,11125.47303519398,0
299748,65,19212,0.46803340315818787,11125.941068597138,0
299749,65,19213,0.47090500593185425,11126.41197360307,0
299750,65,19214,0.4644485414028168,11126.876422144473,0
299751,65,19215,0.46740370988845825,11127.343825854361,0
299752,65,19216,0.4645301103591919,11127.80835596472,0
299753,65,19217,0.4724440574645996,11128.280800022185,0
299754,65,19218,0.47997692227363586,11128.760776944458,0
299755,65,19219,0.46063533425331116,11129.221412278712,0
299756,65,19220,0.46183672547340393,11129.683249004185,0
299757,65,19221,0.46111467480659485,11130.144363678992,0
299758,65,19222,0.46242985129356384,11130.606793530285,0
299759,65,19223,0.457562655210495,11131.064356185496,0
299760,65,19224,0.4575081765651703,11131.521864362061,0
299761,65,19225,0.45422646403312683,11131.976090826094,0
299762,65,19226,0.4615110158920288,11132.437601841986,0
299763,65,19227,0.46800538897514343,11132.905607230961,0
299764,65,19228,0.46891114115715027,11133.374518372118,0
299765,65,19229,0.4689945876598358,11133.843512959778,0
299766,65,19230,0.46730077266693115,11134.310813732445,0
299767,65,19231,0.44993728399276733,11134.760751016438,0
299768,65,19232,0.45775631070137024,11135.21850732714,0
299769,65,19233,0.4637286067008972,11135.68223593384,0
299770,65,19234,0.4509306252002716,11136.13316655904,0
299771,65,19235,0.4560580253601074,11136.5892245844,0
299772,65,19236,0.45880821347236633,11137.048032797873,0
299773,65,19237,0.46342551708221436,11137.511458314955,0
299774,65,19238,0.44897696375846863,11137.960435278714,0
299775,65,19239,0.45419061183929443,11138.414625890553,0
299776,65,19240,0.44727209210395813,11138.861897982657,0
299777,65,19241,0.45075079798698425,11139.312648780644,0
299778,65,19242,0.4478718936443329,11139.760520674288,0
299779,65,19243,0.44912436604499817,11140.209645040333,0
299780,65,19244,0.4457314610481262,11140.655376501381,0
299781,65,19245,0.4492657780647278,11141.104642279446,0
299782,65,19246,0.44204163551330566,11141.54668391496,0
299783,65,19247,0.4418385922908783,11141.98852250725,0
299784,65,19248,0.43898600339889526,11142.42750851065,0
299785,65,19249,0.4389213025569916,11142.866429813206,0
299786,65,19250,0.4414534270763397,11143.307883240283,0
299787,65,19251,0.44722089171409607,11143.755104131997,0
299788,65,19252,0.45104581117630005,11144.206149943173,0
299789,65,19253,0.45220327377319336,11144.658353216946,0
299790,65,19254,0.4360896646976471,11145.094442881644,0
299791,65,19255,0.4401741921901703,11145.534617073834,0
299792,65,19256,0.4487033188343048,11145.983320392668,0
299793,65,19257,0.45622116327285767,11146.439541555941,0
299794,65,19258,0.45775938034057617,11146.897300936282,0
299795,65,19259,0.43590033054351807,11147.333201266825,0
299796,65,19260,0.4426337778568268,11147.775835044682,0
299797,65,19261,0.44768890738487244,11148.223523952067,0
299798,65,19262,0.45065537095069885,11148.674179323018,0
299799,65,19263,0.4353187382221222,11149.10949806124,0
299800,65,19264,0.4421559274196625,11149.55165398866,0
299801,65,19265,0.4471403956413269,11149.9987943843,0
299802,65,19266,0.436244398355484,11150.435038782656,0
299803,65,19267,0.4420068562030792,11150.87704563886,0
299804,65,19268,0.4479849934577942,11151.325030632317,0
299805,65,19269,0.4342133700847626,11151.759244002402,0
299806,65,19270,0.4358157813549042,11152.195059783757,0
299807,65,19271,0.4399222731590271,11152.634982056916,0
299808,65,19272,0.4257083237171173,11153.060690380633,0
299809,65,19273,0.4266088306903839,11153.487299211323,0
299810,65,19274,0.4216768145561218,11153.90897602588,0
299811,65,19275,0.42645788192749023,11154.335433907807,0
299812,65,19276,0.43479713797569275,11154.770231045783,0
